feat_9,feat_65,feat_11,feat_12,feat_67,feat_14,feat_68,feat_73,feat_69,feat_1,feat_70,feat_75,feat_100,feat_3,feat_84,feat_116,feat_15,feat_77,feat_4,feat_13,feat_92,feat_76,feat_108,feat_60,feat_124,feat_125,feat_52,feat_78,feat_117,feat_5,Gas Class
10230.0918,2884.5351,2.42269,3.574588,0.616082,-1.409054,1.061841,3577.1582,4.362829,7390.8604,-0.412921,0.72417,1.621239,1.584051,2.246821,2.894164,-2.262157,4.293344,2.331115,8.268392,2.058959,1.101662,1.727843,4.543907,2.454652,5.353567,4.059243,-0.391849,6.6538,6.357826,3
19823.2139,10970.167,6.952341,11.912642,2.98416,-3.627912,4.736918,6954.9268,7.631226,14029.1094,-1.56489,1.835893,3.588766,4.339484,5.044502,10.34365,-5.35836,6.152957,7.195564,16.441218,4.774227,2.984626,3.627298,9.345976,9.074236,12.016832,8.769946,-0.934704,13.779709,12.674269,6
53914.9258,36763.2949,9.484653,15.299725,5.581445,-8.196044,7.876159,25332.9375,17.731685,55979.5235,-5.167827,3.597617,1.245228,9.207364,2.35545,3.508509,-13.909586,12.342765,14.240347,32.20671,1.962381,5.026339,1.306826,3.810911,3.059508,6.429643,3.689627,-3.5861,6.551487,28.031652,5
14962.727,5312.6709,3.648296,5.219825,1.127296,-2.113819,1.675047,5556.8359,4.717581,10811.9497,-0.673316,1.133925,1.570331,2.373294,2.318822,2.971162,-3.276657,4.590066,3.385132,9.846943,2.012823,1.575587,1.604075,4.41326,2.527732,5.67474,4.024462,-0.599942,6.550988,8.460542,3
11927.0791,8060.2632,3.616215,6.14028,1.8723,-1.674103,2.758616,8945.9741,4.411928,8189.6529,-0.928231,1.878711,4.523892,2.222927,4.575031,6.163626,-2.499549,4.439619,3.582904,9.309524,4.758881,2.629799,4.587272,10.982603,5.629022,7.214495,9.85296,-0.955418,8.277769,5.59242,3
17008.1108,8825.4736,3.93013,5.190071,1.854099,-2.963475,2.456191,5767.3266,5.66587,5776.9604,-1.386792,1.212774,4.376898,1.19504,18.80046,27.955255,-4.496977,4.15013,1.654679,10.563646,16.369459,1.674675,4.657372,27.669569,23.415857,28.499973,25.416182,-0.847814,34.790436,4.91437,2
6185.7536,2973.976,1.619522,2.817585,0.720703,-1.413659,1.251763,2966.4907,4.435489,611.9237,-0.34507,0.666405,3.295463,0.155783,4.191449,5.573741,-2.327371,3.801586,0.399313,5.496916,4.273825,1.097147,3.506676,7.90275,4.949046,7.556407,7.202747,-0.309979,8.331398,2.305597,3
214324.4804,151699.3828,54.928721,76.761923,37.982392,-38.168888,51.321687,135798.7813,74.45216,245375.3633,-25.667966,33.280564,3.778157,60.756543,8.442873,12.852496,-64.870168,62.021724,80.779663,98.881765,6.627944,43.221479,3.571461,11.385295,11.204025,14.204311,10.696302,-22.943652,16.338097,109.212352,5
117536.5693,115266.8261,29.33946,45.989974,28.024329,-20.581645,42.484196,129054.7617,44.746706,141438.2627,-20.635721,31.213136,4.523647,33.346526,8.685352,12.79468,-24.554251,47.208518,49.856312,48.310226,6.280781,45.275399,4.802744,12.16223,11.780716,13.98377,11.874019,-23.250409,15.068338,51.859506,1
34955.0639,25927.4521,11.499162,18.217936,6.843551,-6.525471,9.746821,17236.4419,13.503174,14153.1848,-4.192507,4.407156,8.648197,3.945358,46.419703,61.536439,-9.685171,8.962688,6.354862,25.556074,36.964062,6.338635,9.213497,62.033787,49.614686,62.827909,55.158385,-2.520753,80.131077,10.455021,2
13790.2217,8701.9893,3.456968,4.863768,1.896405,-2.226247,2.637611,6442.4454,5.17216,12364.3147,-1.195617,1.331691,4.50226,2.874195,14.944704,27.156491,-3.352336,4.071474,4.053829,9.326962,13.320327,1.832718,4.564761,26.371237,21.936015,27.612244,23.718012,-0.81689,33.690798,7.806709,2
84919.8222,53767.5713,16.942199,21.492553,10.793935,-12.890747,13.534775,34300.0771,30.481938,660.1557,-8.05854,6.781245,2.245833,0.147954,3.725634,6.073409,-20.092984,17.294828,0.374881,52.1591,3.028473,8.26275,2.141487,6.392786,5.305233,8.248186,5.7631,-5.307885,8.498679,2.520539,5
182795.4336,134064.3125,42.317303,57.281007,30.806636,-31.340983,39.754529,119850.6641,50.80767,203659.9375,-22.114579,26.556517,2.205715,45.6686,3.986537,6.30524,-45.040191,46.178997,59.127896,72.005121,3.313737,33.394075,2.080266,5.895227,5.723749,6.928783,5.504217,-19.589108,7.973636,73.201407,5
37624.6045,40895.7436,12.061406,20.18499,11.698256,-7.596119,17.447077,32022.5117,22.91198,44866.7676,-8.005819,8.262408,10.737282,13.518957,15.328913,31.370335,-11.250581,15.776219,21.715458,25.811895,13.33781,11.94317,10.210191,30.387086,27.716657,35.234942,27.894496,-5.841825,39.420637,29.066432,1
4046.4687,7455.5469,4.580077,8.844287,5.768858,-0.204658,11.022096,6385.0449,30.717214,7989.7656,-0.195295,4.564508,3.439984,6.061044,4.108269,10.030659,-0.494731,22.369483,10.66251,19.927376,4.152718,8.431363,2.904619,7.925654,9.764613,13.921017,7.587075,-0.129469,15.1246,19.356069,1
8362.4951,5709.1723,1.876386,2.413569,1.174957,-1.175305,1.468825,5454.2461,2.05814,6778.0771,-0.715419,1.049999,0.929106,1.376369,1.565442,2.050083,-1.474792,1.975602,1.666418,2.970297,1.611965,1.231883,1.111599,3.076694,1.858931,2.781105,2.691589,-0.653159,3.283314,2.160609,3
19990.2622,12547.1577,6.308698,8.453399,3.611985,-3.358285,4.83761,10543.0542,8.583446,10616.9248,-1.921669,2.850049,3.491106,2.978526,13.032046,18.618998,-4.242982,6.511582,3.971031,12.010173,9.445212,3.793052,3.557355,17.217191,16.114243,22.380845,16.596598,-1.59516,23.453279,6.515667,2
58392.2646,36874.2187,18.592372,30.611205,10.105609,-11.036164,14.91512,21757.7275,21.441625,55771.5415,-5.784919,5.907475,3.345466,17.030722,3.94959,7.843548,-16.174521,12.389303,26.944172,39.579852,4.247257,8.853849,3.076292,8.131377,7.283678,9.881985,7.645852,-3.236642,10.378498,32.892653,6
238388.2539,164209.043,63.587965,89.094769,43.21668,-42.758441,58.529294,149663.1797,77.152081,272122.1875,-28.140943,38.274934,4.421478,70.734524,10.514918,15.914616,-62.740387,71.465871,96.843142,108.929926,8.24498,50.445991,4.132766,13.944758,14.12648,16.900955,13.257515,-25.465155,19.353005,138.006962,5
16269.8044,7996.1465,3.693307,4.958582,1.544512,-2.878273,1.917623,6172.7793,2.651121,13636.73,-1.212041,1.127019,9.300756,2.831477,41.127847,61.710227,-3.491824,2.238865,3.660366,5.439436,31.467936,1.381172,8.962006,61.984054,50.05478,57.599635,53.486608,-0.835751,72.222581,4.241169,2
58637.6611,37482.3184,18.737787,30.472191,10.357473,-10.613251,15.716199,21720.1143,22.501365,45557.8393,-5.613841,5.887712,3.032027,17.221939,4.117602,7.61403,-15.344319,12.454582,27.183127,36.754314,4.122549,8.792923,2.805268,7.77694,6.804217,9.447889,6.83919,-3.155362,10.048764,37.047437,6
16073.3653,8614.1106,3.191292,4.230105,1.288974,-2.658336,1.617677,7317.3291,2.300277,14042.9672,-1.159532,0.950329,8.192939,2.473809,32.332317,52.1116,-3.260398,1.776289,3.195445,4.842188,24.092089,1.196025,7.613082,49.764899,41.605426,48.068486,42.870377,-0.876371,61.401013,3.704433,2
3339.5234,6247.3047,3.711125,8.437912,5.184534,-0.20761,10.540337,5353.6407,38.117436,6452.5507,-0.201001,4.051981,3.172123,5.067355,4.221502,10.200828,-0.521584,30.479886,10.099969,31.232228,3.841682,8.785797,2.621132,8.319976,9.488629,17.871995,7.820568,-0.130502,16.383357,25.103059,1
79183.9033,67727.1485,24.715675,40.612468,19.611205,-15.662144,28.574843,58759.834,30.976024,81473.7007,-12.485527,15.535835,5.946232,24.030988,10.111196,16.99889,-21.049866,23.992423,36.87235,43.264547,8.094007,21.593657,5.820221,17.78515,15.85677,16.954375,16.193681,-10.432736,18.249236,39.109227,4
65336.8667,54664.2539,19.253337,28.434197,13.929888,-12.914943,18.67514,39537.7803,27.11566,21628.8838,-8.970157,8.968346,5.217234,5.00418,10.86799,16.147333,-18.73784,16.265211,6.845738,39.723806,8.850054,11.574624,5.255665,17.02453,14.976909,18.790102,15.930049,-5.932032,20.116443,10.584648,4
135100.2578,98684.6484,25.195092,33.929159,17.735076,-22.132766,22.118997,83210.8789,31.917669,146193.8594,-15.291871,14.040245,1.867114,26.351412,4.200263,6.402113,-33.709826,27.024605,33.964205,44.090154,3.232032,16.808504,1.81717,6.374196,5.703072,7.013819,5.845077,-12.530819,8.020788,44.185386,5
5296.7869,4132.2964,1.128639,1.698571,0.756886,-0.819524,1.091446,2847.4736,3.735607,4655.4959,-0.551209,0.510871,4.350504,0.94351,15.617257,26.813329,-1.440225,3.382742,1.426349,5.139505,14.08401,0.801198,4.769887,26.792244,22.187264,28.328085,24.478584,-0.366477,34.384601,4.67706,2
222277.0313,156852.5273,61.041345,87.569437,42.11424,-41.642649,56.516875,133095.9414,76.620659,245417.75,-27.766097,33.915134,5.620039,65.894447,14.616589,22.272419,-61.943353,58.926892,89.221087,106.413308,11.163046,43.537602,5.556645,19.861578,19.649683,24.576963,18.307105,-23.126187,30.228985,110.287844,5
88368.9487,86344.2949,27.491763,43.376219,25.782366,-18.583872,37.746776,87207.8291,41.492928,103346.3936,-17.607522,23.799136,10.442383,30.532394,15.872078,29.750655,-24.68935,36.23816,45.569742,46.110564,13.09804,33.26084,9.425322,28.483404,26.650159,29.993062,25.542747,-17.103298,33.532049,48.586913,1
127261.2657,89489.2988,32.948854,50.402511,21.810703,-22.198887,29.367514,69126.5977,48.185642,137417.2344,-14.306423,15.69973,6.880581,33.911991,11.001317,19.862992,-35.554853,31.31653,48.011655,76.744621,8.884761,20.664521,6.641337,19.763216,17.168,22.071316,18.361645,-10.966244,25.218286,68.514062,5
20832.3838,10580.7031,6.376544,9.070838,2.838037,-3.997922,3.891273,6563.2724,7.49329,8320.8481,-1.979784,1.789163,6.897809,2.216681,29.082944,46.879553,-5.865875,6.044595,3.272642,16.175913,25.371737,2.594307,7.164288,45.516412,37.998581,47.886079,40.907063,-1.216555,59.786917,6.778707,2
1491.0625,1664.5488,0.238203,0.397492,0.231035,-0.430366,0.399509,1079.3242,1.98692,1376.3653,-0.418456,0.180925,0.183749,0.249716,0.700402,0.812401,-0.630205,1.832901,0.424733,2.159184,0.520962,0.347355,0.219867,0.780763,0.731523,1.034417,0.751876,-0.333642,1.13885,1.874171,2
787.0,2054.7675,0.127366,0.268031,0.280229,-0.295994,0.476413,2297.2167,1.631034,2960.4961,-0.398184,0.351257,0.21732,0.516047,0.813513,0.811622,-0.765794,2.327416,0.744148,1.324528,0.555679,0.540496,0.207924,0.714744,0.719766,1.702152,0.64646,-0.368838,3.308581,1.822718,3
17344.0913,13768.2226,4.73038,7.117377,3.181642,-2.99165,4.200937,14073.0047,4.887519,14518.6384,-2.145641,2.934186,2.66981,3.607481,5.272367,7.065718,-3.920793,4.482322,4.794348,7.990091,5.119821,3.574262,3.065847,9.762814,6.266566,7.331968,8.736036,-2.093404,8.245351,5.270705,3
47849.5952,41512.3247,13.289626,19.672505,10.028934,-6.959177,13.23937,26507.4121,17.849548,35175.572,-5.843262,5.812997,2.950158,8.380335,3.250886,6.092103,-9.726754,10.935309,10.989199,23.791438,3.239539,7.537624,2.746026,6.645628,6.111018,10.027009,6.404653,-3.563286,9.698681,14.097325,6
13416.2305,14607.606,2.148103,2.878877,2.532627,-2.029955,3.203649,11816.0176,3.740121,13323.2373,-2.141791,2.03295,4.7302,2.393612,18.32606,28.644522,-2.42283,3.199475,3.441706,3.348184,13.567051,2.705378,4.690773,23.931694,23.983673,27.335202,22.330113,-1.639603,32.502286,3.887229,2
79647.9121,54783.6289,19.102177,31.126431,11.638105,-13.811844,16.49229,35852.748,26.025406,37999.6348,-8.957099,7.17984,3.566193,8.374203,6.480935,11.030377,-21.247034,17.055916,13.241788,46.690381,5.18834,9.915603,3.362086,11.370575,9.539828,13.129295,10.144158,-5.927986,14.097949,22.865307,5
40509.1001,44805.9497,12.2771,19.684576,12.191315,-8.420803,17.490633,34001.2221,22.736492,50465.4018,-8.339134,8.355499,8.932858,14.813273,13.36576,25.536335,-12.747605,16.026913,22.876341,27.567147,11.339594,11.66883,8.385853,24.78633,22.100672,28.046673,22.778438,-6.024528,31.378114,30.192369,1
89595.0081,89952.677,27.722419,43.71156,26.72273,-19.195282,40.024014,93722.9758,44.087342,103160.6259,-18.461136,25.48506,12.840404,29.919692,18.879737,34.467457,-25.450719,40.646511,45.034444,46.763893,15.374841,36.61175,12.002107,32.505888,31.660256,35.855363,29.928122,-18.19319,39.228847,48.01866,1
47652.7773,40956.9614,13.205637,19.369148,9.781641,-6.991815,12.83349,25590.6118,15.955785,43977.076,-5.849371,5.597458,2.998946,10.746832,3.457898,6.335033,-9.046281,10.170389,14.246335,22.445413,3.375239,7.198396,2.824496,6.901598,6.434018,9.253844,6.708028,-3.459747,9.640183,17.042915,6
79381.8105,67749.1582,24.733811,40.459366,19.589849,-15.662538,28.424671,58663.0869,31.20371,81455.3389,-12.453823,15.486826,6.005793,24.074644,10.201807,17.100959,-21.310196,24.417544,36.878255,42.87775,8.147118,21.554442,5.857277,17.893164,15.905174,17.174069,16.286438,-10.402668,18.180088,38.935128,4
54772.1464,36169.7715,9.593454,14.927729,5.496198,-8.518521,7.661715,25600.4062,16.82654,56755.5684,-5.164745,3.618204,1.230636,9.239171,2.361591,3.437607,-13.21815,12.034457,13.465113,31.430683,1.903249,5.031223,1.253987,3.842014,3.067089,5.87379,3.537006,-3.642858,6.498732,26.004,5
30869.938,34974.3623,8.798038,13.722099,8.917398,-6.1695,12.466016,24188.5771,17.851989,16840.1199,-6.418854,5.687796,7.272804,3.923932,9.490632,17.696067,-9.358488,11.5467,5.966977,19.380867,9.086889,7.845786,7.287458,17.996318,16.347852,21.553315,17.25059,-4.090551,22.46974,8.9174,1
98740.5595,98589.7539,31.153017,49.544467,30.423031,-21.537168,45.912664,102139.3013,50.387577,114929.6167,-20.507784,29.507875,14.029282,34.65645,22.00928,40.700294,-28.270215,47.291905,52.653751,52.638283,18.175986,42.634305,13.109089,38.369288,37.208148,42.0726,35.251449,-20.143374,46.144307,56.878747,1
42941.4668,23875.6084,9.104099,11.908617,4.824918,-6.918024,6.05737,14093.458,13.598311,851.4358,-3.876912,2.801739,1.562466,0.182199,2.482874,3.688144,-10.242194,8.327274,0.424462,20.787657,2.076171,3.509775,1.61932,4.08238,3.293184,6.186787,3.658737,-2.099526,6.834395,2.587333,5
71660.6396,71014.9668,15.616294,20.833501,14.686369,-11.227186,19.079636,69864.9043,20.310909,73888.5136,-11.127492,14.51319,0.695476,15.47808,0.523826,0.811819,-15.697608,19.833873,19.775814,22.805717,0.523449,18.383682,0.608465,0.798968,0.839217,1.080605,0.774965,-10.3159,1.067555,21.553932,6
10235.5561,1562.3218,3.581263,5.26276,0.685562,-1.964016,1.196346,2424.3272,4.907409,4949.7242,-0.375933,0.819524,4.421503,1.517371,8.747937,13.566414,-2.363457,4.039972,2.266329,8.442066,7.76877,1.280676,4.337122,14.525412,11.646417,14.947974,13.343482,-0.3699,17.308963,4.496199,2
25580.1811,17746.2178,8.72684,15.950878,5.085745,-4.407301,8.460608,11166.1372,11.537428,8223.2737,-2.521262,3.201751,3.04961,2.275638,2.56336,5.247285,-6.687643,8.660794,3.932588,21.726445,2.876005,5.527085,3.063399,6.557585,4.854341,7.704717,6.025349,-1.400035,8.135486,6.684673,6
78662.0517,59873.2173,25.668215,41.777509,17.072837,-15.851778,24.451724,49709.8174,27.377984,76941.166,-10.574846,12.905969,8.773978,23.33269,15.441727,23.484077,-21.920636,20.166309,35.27361,44.799039,11.781617,17.702111,8.5039,22.760397,21.349727,23.509501,20.778004,-8.127179,26.006353,37.733311,4
69534.407,70675.6906,20.586975,33.031095,19.19093,-15.086044,28.344756,68192.8843,30.634551,78055.2133,-14.399508,17.047344,11.863788,22.0269,17.862521,35.090024,-20.463696,26.090158,33.37903,34.778117,14.767096,24.106411,11.373053,33.029401,30.555571,36.163159,29.475864,-12.892308,42.089058,35.77481,1
60965.3789,82114.8028,17.010761,26.056415,23.352843,-13.843157,35.304674,73102.334,80.231269,84627.0058,-16.919547,20.345171,4.26423,22.825195,5.659609,12.335495,-23.345402,58.897454,33.646748,48.511061,5.960732,30.268186,3.671417,10.321331,12.165197,17.436052,10.226913,-14.504839,18.420161,62.709388,1
225972.5596,184965.5957,53.812229,75.624129,48.44036,-35.213618,70.162032,154789.7158,100.877803,112648.6426,-27.754527,41.517118,6.053224,28.338574,15.651993,30.83847,-62.036991,78.471214,40.224445,96.924078,12.808737,61.006629,4.46248,26.519492,26.570415,32.120829,24.892402,-23.359196,39.32468,50.215323,5
93804.24,92215.1162,29.485446,47.353825,28.010395,-19.972506,41.890613,94154.8261,47.248035,109407.6772,-19.009492,26.533746,13.184613,32.829588,20.938569,39.133373,-26.521854,41.811976,49.769824,50.627473,16.99296,37.931828,12.228184,37.018221,35.509139,40.449344,33.752802,-18.426422,44.902771,52.802636,1
6715.2954,3269.5374,1.39869,1.765694,0.588124,-1.085917,0.768005,2638.7512,1.616212,5366.919,-0.490468,0.451651,7.594185,1.043874,29.364172,46.037916,-1.390233,1.346415,1.306857,2.411559,22.906944,0.588137,7.448591,46.453808,38.109665,43.449647,40.883837,-0.363642,53.208296,1.764951,2
5163.8684,3582.4443,1.081437,1.633801,0.639725,-0.802192,0.969441,2538.7371,3.43876,4226.7446,-0.477793,0.445106,4.792645,0.880265,15.751085,27.430866,-1.317986,2.651708,1.375068,5.555075,13.931205,0.701348,4.683932,27.008277,22.261595,27.91469,23.951766,-0.33169,34.539611,4.993538,2
8405.6325,5730.7864,1.889615,2.41333,1.181813,-1.191145,1.473484,5438.9045,2.060839,6788.8972,-0.723485,1.056402,0.982977,1.393453,1.528494,2.062865,-1.461614,1.971704,1.657922,2.91733,1.576229,1.242159,1.122717,3.129163,1.831391,2.928833,2.768439,-0.660686,3.289522,2.094359,3
15834.4575,10481.4419,4.726675,6.857423,2.690129,-2.712649,3.833424,6799.6108,6.536759,15596.6192,-1.604966,1.742258,9.344474,4.414481,44.589411,69.844361,-4.003288,4.835256,6.403357,10.558529,37.126854,2.465153,9.911809,67.718292,55.224032,72.367587,59.348698,-1.031901,92.799413,11.984951,2
17977.9854,21810.7022,5.83942,8.773778,6.916576,-5.725073,10.341876,19658.1269,11.412587,17360.002,-6.223229,6.254653,5.201381,5.365614,18.8377,21.246791,-8.150814,9.968031,7.232975,9.53419,16.14508,8.934258,5.538735,16.447933,18.203398,19.524946,14.431088,-5.99927,22.603367,7.941722,3
6913.7962,4774.1313,1.505408,2.177593,0.902156,-1.070542,1.295863,3455.4107,3.717619,5820.7788,-0.634812,0.629911,4.674129,1.209384,15.895502,27.762022,-1.841309,3.080561,1.827696,5.629835,13.808362,0.943141,4.591426,27.104884,22.301048,28.057392,24.044705,-0.440618,34.435191,5.41591,2
69610.085,70350.5425,21.215405,32.560013,20.629677,-14.72242,29.827447,72265.4639,33.240272,78334.749,-14.379613,19.671913,11.772102,22.677903,16.545503,31.569549,-19.363457,30.723918,33.205577,34.390612,13.692762,27.488905,10.937262,30.334648,28.575688,33.575127,27.526823,-14.034487,36.942199,35.749399,1
12900.5201,8536.0239,4.099082,7.241956,2.06949,-1.83535,3.117997,9456.8007,4.976828,11266.9429,-1.000951,2.068,4.792231,3.152908,4.945965,6.978875,-2.674964,4.516748,5.195696,9.530205,4.85265,2.949132,4.868393,11.350789,6.39887,8.574429,10.461685,-1.021486,9.352624,7.572521,3
104640.3704,101173.0757,35.497381,57.911663,31.927646,-23.352487,49.347687,90778.5749,55.751289,122735.6467,-20.918787,25.976186,15.749488,39.563727,24.891474,44.673825,-33.672053,44.086096,62.039756,64.474315,20.173488,37.687763,14.354542,40.05299,39.87943,45.497788,36.140809,-17.757253,51.751291,69.056975,1
5084.814,5730.3233,2.37354,4.067187,2.207398,-0.435299,3.591982,4707.2837,7.64929,3987.0742,-0.393228,1.729639,2.037121,1.492733,2.120454,4.138102,-0.864266,5.707596,2.395627,6.008223,1.983927,2.748105,1.976388,4.284649,4.260832,7.210463,4.047277,-0.268599,6.90907,4.667504,4
1681.5247,834.9448,0.563235,1.084938,0.303655,-0.290934,0.746031,663.2627,4.047745,112.1222,-0.14931,0.239921,0.826079,0.056609,0.755348,0.972641,-0.72361,3.481935,0.283722,4.112552,0.901853,0.628535,0.838697,1.866503,0.782389,3.64478,1.45784,-0.129077,4.409757,2.258161,3
52255.7305,38952.4844,17.234521,28.86824,10.896938,-9.314655,16.800854,22273.9317,26.133905,4883.0991,-6.163024,6.173182,3.039232,1.063465,3.441919,6.693082,-14.428024,15.092308,1.547401,43.781095,3.982269,9.442668,2.847449,7.194669,6.50087,9.566676,6.733618,-3.522836,9.445629,4.65098,6
232855.6777,192126.1972,55.725,80.462492,52.112775,-38.308575,80.175101,160854.9843,159.850952,215553.5567,-30.26278,43.921617,5.402779,53.11956,14.996292,28.896717,-109.886706,129.245011,75.784369,291.160987,12.269563,65.860769,4.234405,23.33822,25.819103,38.074583,22.928185,-25.458528,42.849963,208.152994,5
11305.126,7595.0918,3.414488,5.739275,1.776789,-1.588503,2.588893,8418.5479,4.618708,8992.6812,-0.870426,1.774841,4.467954,2.424683,4.436237,5.861091,-2.341632,4.526365,3.779651,8.683272,4.704194,2.48478,4.550263,10.855204,5.310062,7.227355,9.67344,-0.88578,8.110134,5.521869,3
57644.4033,36692.8662,18.423368,30.450539,10.114219,-10.382986,15.250955,21495.1455,20.650644,54701.7856,-5.475328,5.778529,3.255054,16.761078,4.685966,8.244847,-14.780184,12.424037,27.019008,41.091777,4.402182,8.65505,2.965173,8.348581,7.284964,10.996612,7.444519,-3.051231,11.365572,36.757151,6
16620.7307,12215.1675,4.206701,6.190879,2.770665,-3.085098,4.167885,7207.3215,8.415934,12099.1765,-3.051189,1.532999,2.123346,2.839374,1.922411,3.758306,-4.590598,6.379568,4.085498,9.03379,2.08072,2.391888,2.008643,4.149125,3.534161,6.851135,3.812301,-2.248172,6.857003,6.417188,6
